competencia;tp_ocde;chave_ies;co_ies;co_curso;co_municipio;tp_categoria_administrativa;ano_funcionamento;qt_matricula_total;qt_ingresso_total;qt_concluinte_total;qt_vaga_total;qt_inscrito_total
1998;Odontologia;295_1998;295;18339;431680;Privada com fins lucrativos;1998;51,0;51,0;0,0;50;669
1998;Odontologia;548_1998;548;11438;211130;Pública Federal;1998;219,0;46,0;52,0;40;1153
1998;Medicina;351_1998;351;7676;310620;Privada com fins lucrativos;1998;552,0;97,0;89,0;80;2602
1998;Odontologia;596_1998;596;14613;312160;Pública Federal;1998;249,0;62,0;47,0;63;1402
1998;Fisioterapia;663_1998;663;15267;330490;Privada com fins lucrativos;1998;546,0;145,0;0,0;346;684
1998;Medicina;21_1998;21;1879;431490;Privada com fins lucrativos;1998;443,0;76,0;78,0;74;2175
1998;Medicina;578_1998;578;13286;292740;Pública Federal;1998;999,0;164,0;138,0;160;4249
1998;Fisioterapia;266_1998;266;6397;353870;Privada com fins lucrativos;1998;307,0;83,0;76,0;80;662
1998;Medicina;76_1998;76;3677;420240;Pública Municipal;1998;256,0;44,0;39,0;44;1136
1998;Fisioterapia;292_1998;292;6737;420910;Privada com fins lucrativos;1998;203,0;70,0;43,0;70;269
1998;Medicina;789_1998;789;16904;140010;Pública Federal;1998;574,0;42,0;0,0;30;872
1998;Medicina;580_1998;580;13601;261160;Pública Federal;1998;800,0;138,0;121,0;140;3667
1998;Fisioterapia;1036_1998;1036;5284;313820;Pública Estadual;1998;234,0;62,0;50,0;60;475
1998;Medicina;271_1998;271;6496;354140;Privada com fins lucrativos;1998;1080,0;256,0;97,0;200;961
1998;Odontologia;953_1998;953;17662;354850;Privada com fins lucrativos;1998;402,0;103,0;98,0;100;267
1998;Fisioterapia;38_1998;38;2393;150140;Pública Estadual;1998;175,0;32,0;20,0;30;679
1998;Medicina;38_1998;38;2392;150140;Pública Estadual;1998;100,0;100,0;111,0;100;2778
1998;Fisioterapia;352_1998;352;18338;250750;Privada com fins lucrativos;1998;50,0;50,0;0,0;50;96
1998;Medicina;506_1998;506;10289;330100;Privada com fins lucrativos;1998;547,0;97,0;105,0;80;809
1998;Medicina;224_1998;224;5909;354780;Privada com fins lucrativos;1998;0,0;100,0;101,0;100;2999
1998;Fisioterapia;322_1998;322;18439;355030;Privada com fins lucrativos;1998;519,0;652,0;0,0;400;1406
1998;Fisioterapia;322_1998;322;18492;355030;Privada com fins lucrativos;1998;0,0;316,0;0,0;200;769
1998;Fisioterapia;319_1998;319;18337;355030;Privada com fins lucrativos;1998;75,0;77,0;0,0;100;91
1998;Odontologia;457_1998;457;18342;355030;Privada com fins lucrativos;1998;222,0;100,0;0,0;90;1562
1998;Fisioterapia;264_1998;264;18340;355030;Privada com fins lucrativos;1998;0,0;80,0;0,0;120;110
1998;Odontologia;221_1998;221;18341;355030;Privada com fins lucrativos;1998;161,0;152,0;0,0;90;92
1998;Medicina;16_1998;16;1372;330455;Privada com fins lucrativos;1998;997,0;247,0;128,0;200;4935
1998;Medicina;163_1998;163;18348;330455;Privada com fins lucrativos;1998;111,0;108,0;0,0;120;1745
1998;Fisioterapia;163_1998;163;4940;330455;Privada com fins lucrativos;1998;712,0;325,0;43,0;300;428
1998;Fisioterapia;481_1998;481;9842;351880;Privada com fins lucrativos;1998;449,0;120,0;0,0;120;181
1998;Odontologia;266_1998;266;6425;352710;Privada com fins lucrativos;1998;671,0;175,0;164,0;160;644
1998;Fisioterapia;718_1998;718;18340;240810;Privada com fins lucrativos;1998;132,0;96,0;0,0;95;149
1998;Odontologia;665_1998;665;15345;355410;Pública Municipal;1998;328,0;85,0;75,0;80;493
1998;Fisioterapia;665_1998;665;18350;355410;Pública Municipal;1998;91,0;90,0;0,0;90;729
1998;Medicina;13_1998;13;1107;430510;Privada com fins lucrativos;1998;355,0;76,0;47,0;60;1113
1998;Medicina;20_1998;20;1725;431410;Privada com fins lucrativos;1998;322,0;59,0;49,0;70;1384
1998;Odontologia;555_1998;555;11731;230440;Privada com fins lucrativos;1998;347,0;164,0;0,0;110;1177
1998;Fisioterapia;555_1998;555;11718;230440;Privada com fins lucrativos;1998;489,0;169,0;86,0;100;1021
1998;Medicina;573_1998;573;12813;320530;Pública Federal;1998;497,0;86,0;84,0;80;2615
1998;Medicina;19_1998;19;1629;350950;Privada com fins lucrativos;1998;538,0;105,0;86,0;90;3297
1998;Odontologia;19_1998;19;1631;350950;Privada com fins lucrativos;1998;368,0;97,0;84,0;90;816
1998;Fisioterapia;275_1998;275;18337;354990;Privada com fins lucrativos;1998;109,0;60,0;0,0;60;240
1998;Fisioterapia;437_1998;437;18349;411840;Privada com fins lucrativos;1998;80,0;80,0;0,0;80;125
1998;Fisioterapia;521_1998;521;10607;;Privada com fins lucrativos;1998;428,0;188,0;76,0;163;767
1998;Medicina;521_1998;521;10591;;Privada com fins lucrativos;1998;383,0;76,0;67,0;68;2673
1998;Medicina;577_1998;577;13200;270430;Pública Federal;1998;531,0;81,0;89,0;80;1814
1998;Fisioterapia;743_1998;743;16574;330330;Privada com fins lucrativos;1998;463,0;125,0;67,0;112;373
1998;Odontologia;330_1998;330;7415;330350;Privada com fins lucrativos;1998;602,0;181,0;52,0;160;268
1998;Fisioterapia;355_1998;355;7713;410690;Privada com fins lucrativos;1998;535,0;184,0;65,0;150;470
1998;Odontologia;730_1998;730;16390;411990;Pública Estadual;1998;331,0;76,0;62,0;61;2109
1998;Medicina;585_1998;585;14234;420540;Pública Federal;1998;5453,0;104,0;90,0;100;3713
1998;Odontologia;3_1998;3;304;280670;Pública Federal;1998;201,0;70,0;45,0;40;723
1998;Fisioterapia;575_1998;575;12964;310620;Pública Federal;1998;218,0;42,0;38,0;40;1332
1998;Odontologia;367_1998;367;18337;314330;Pública Estadual;1998;79,0;40,0;0,0;40;0
1998;Fisioterapia;138_1998;138;18342;354340;Privada com fins lucrativos;1998;0,0;46,0;0,0;60;127
1998;Fisioterapia;7_1998;7;627;354890;Pública Federal;1998;181,0;43,0;40,0;43;1471
1998;Odontologia;578_1998;578;13289;292740;Pública Federal;1998;590,0;121,0;125,0;120;1935
1998;Odontologia;143_1998;143;4585;317010;Privada com fins lucrativos;1998;1229,0;302,0;341,0;270;1215
1998;Medicina;17_1998;17;1439;317020;Pública Federal;1998;520,0;82,0;91,0;80;4745
1998;Odontologia;54_1998;54;2694;353870;Pública Estadual;1998;312,0;82,0;83,0;80;2447
1998;Odontologia;9_1998;9;760;411370;Pública Estadual;1998;232,0;60,0;38,0;60;2586
1998;Fisioterapia;298_1998;298;18344;411370;Privada com fins lucrativos;1998;118,0;122,0;0,0;120;346
1998;Fisioterapia;482_1998;482;18341;420140;Pública Municipal;1998;40,0;85,0;0,0;85;245
1998;Odontologia;81_1998;81;18342;420910;Pública Municipal;1998;40,0;40,0;0,0;40;134
1998;Odontologia;409_1998;409;8414;261160;Pública Estadual;1998;302,0;118,0;89,0;100;2080
1998;Odontologia;496_1998;496;18338;351620;Privada com fins lucrativos;1998;150,0;104,0;0,0;100;200
1998;Fisioterapia;15_1998;15;1322;330390;Privada com fins lucrativos;1998;494,0;243,0;53,0;200;581
1998;Medicina;475_1998;475;9772;330390;Privada com fins lucrativos;1998;603,0;130,0;74,0;110;1982
1998;Odontologia;375_1998;375;7975;355030;Privada com fins lucrativos;1998;986,0;196,0;198,0;200;832
1998;Fisioterapia;458_1998;458;18337;355030;Privada com fins lucrativos;1998;87,0;62,0;0,0;70;153
1998;Odontologia;449_1998;449;9290;430460;Privada com fins lucrativos;1998;631,0;105,0;46,0;100;1156
1998;Medicina;449_1998;449;9326;430460;Privada com fins lucrativos;1998;268,0;82,0;0,0;80;1829
1998;Medicina;586_1998;586;14359;330455;Pública Federal;1998;1147,0;197,0;154,0;192;6150
1998;Fisioterapia;176_1998;176;18341;330455;Privada com fins lucrativos;1998;85,0;130,0;0,0;260;143
1998;Fisioterapia;124_1998;124;18339;350320;Privada com fins lucrativos;1998;58,0;60,0;0,0;60;284
1998;Fisioterapia;618_1998;618;14853;351880;Privada com fins lucrativos;1998;240,0;100,0;51,0;100;367
1998;Odontologia;595_1998;595;14607;310160;Pública Federal;1998;407,0;104,0;107,0;104;2811
1998;Medicina;284_1998;284;6711;313240;Privada com fins lucrativos;1998;360,0;65,0;62,0;60;1157
1998;Odontologia;1043_1998;1043;14858;350330;Privada com fins lucrativos;1998;346,0;90,0;78,0;90;181
1998;Fisioterapia;322_1998;322;18387;350950;Privada com fins lucrativos;1998;211,0;100,0;0,0;100;357
1998;Medicina;54_1998;54;2695;350950;Pública Estadual;1998;576,0;110,0;95,0;110;9277
1998;Odontologia;526_1998;526;10752;;Privada com fins lucrativos;1998;163,0;0,0;0,0;60;0
1998;Odontologia;1087_1998;1087;17955;110020;Privada com fins lucrativos;1998;0,0;60,0;0,0;60;136
1998;Medicina;32_1998;32;2348;270430;Pública Estadual;1998;396,0;53,0;57,0;50;1080
1998;Medicina;431_1998;431;8960;352900;Pública Estadual;1998;470,0;80,0;79,0;80;2504
1998;Odontologia;420_1998;420;8666;352900;Privada com fins lucrativos;1998;1034,0;168,0;204,0;200;307
1998;Fisioterapia;494_1998;494;18348;421870;Pública Municipal;1998;50,0;90,0;0,0;90;304
1998;Medicina;694_1998;694;15839;500270;Pública Federal;1998;293,0;50,0;54,0;48;1729
1998;Odontologia;694_1998;694;15841;500270;Pública Federal;1998;133,0;36,0;31,0;32;772
1998;Odontologia;181_1998;181;5277;260410;Privada com fins lucrativos;1998;192,0;50,0;48,0;50;654
1998;Odontologia;575_1998;575;12972;310620;Pública Federal;1998;508,0;123,0;122,0;126;2780
1998;Medicina;367_1998;367;7837;314330;Pública Estadual;1998;286,0;40,0;48,0;40;2017
1998;Medicina;500_1998;500;10222;351110;Privada com fins lucrativos;1998;386,0;68,0;64,0;64;1360
1998;Fisioterapia;322_1998;322;18394;354340;Privada com fins lucrativos;1998;148,0;100,0;0,0;100;257
1998;Medicina;55_1998;55;2868;354340;Pública Estadual;1998;0,0;100,0;88,0;100;13087
1998;Odontologia;2_1998;2;141;530010;Pública Federal;1998;223,0;45,0;33,0;40;1490
1998;Medicina;2_1998;2;140;530010;Pública Federal;1998;412,0;71,0;61,0;60;3486
1998;Medicina;534_1998;534;11114;292740;Privada com fins lucrativos;1998;1243,0;200,0;194,0;200;3470
1998;Medicina;576_1998;576;13103;313670;Pública Federal;1998;1010,0;163,0;155,0;160;3531
1998;Fisioterapia;143_1998;143;18340;317010;Privada com fins lucrativos;1998;95,0;119,0;0,0;100;406
1998;Fisioterapia;142_1998;142;4535;317020;Privada com fins lucrativos;1998;650,0;217,0;60,0;300;394
1998;Medicina;480_1998;480;9805;330580;Privada com fins lucrativos;1998;864,0;178,0;89,0;183;2966
1998;Medicina;409_1998;409;8437;261160;Pública Estadual;1998;0,0;146,0;136,0;150;4470
1998;Odontologia;580_1998;580;13611;261160;Pública Federal;1998;454,0;99,0;75,0;100;1590
1998;Odontologia;1036_1998;1036;5283;313820;Pública Estadual;1998;239,0;62,0;50,0;60;788
1998;Odontologia;322_1998;322;18344;350280;Privada com fins lucrativos;1998;137,0;68,0;0,0;100;134
1998;Fisioterapia;496_1998;496;18339;351620;Privada com fins lucrativos;1998;155,0;102,0;0,0;100;213
1998;Fisioterapia;227_1998;227;18337;354850;Privada com fins lucrativos;1998;60,0;60,0;0,0;60;578
1998;Medicina;569_1998;569;12015;150140;Pública Federal;1998;1003,0;155,0;152,0;155;2576
1998;Medicina;330_1998;330;18343;330220;Privada com fins lucrativos;1998;104,0;99,0;0,0;100;1178
1998;Fisioterapia;466_1998;466;18344;355030;Privada com fins lucrativos;1998;61,0;97,0;0,0;120;105
1998;Fisioterapia;737_1998;737;18337;355030;Privada com fins lucrativos;1998;160,0;160,0;0,0;175;234
1998;Odontologia;417_1998;417;8579;355030;Privada com fins lucrativos;1998;445,0;90,0;73,0;90;702
1998;Odontologia;458_1998;458;18338;355030;Privada com fins lucrativos;1998;110,0;71,0;0,0;70;185
1998;Fisioterapia;176_1998;176;5221;330455;Privada com fins lucrativos;1998;1046,0;397,0;83,0;430;446
1998;Odontologia;163_1998;163;4955;330455;Privada com fins lucrativos;1998;434,0;152,0;0,0;180;1156
1998;Odontologia;16_1998;16;1373;330455;Privada com fins lucrativos;1998;527,0;168,0;106,0;140;1301
1998;Medicina;570_1998;570;12345;240810;Pública Federal;1998;633,0;91,0;77,0;80;2823
1998;Odontologia;570_1998;570;12330;240810;Pública Federal;1998;379,0;80,0;70,0;72;1056
1998;Medicina;307_1998;307;7105;310560;Privada com fins lucrativos;1998;374,0;88,0;46,0;64;1218
1998;Odontologia;167_1998;167;5117;354870;Privada com fins lucrativos;1998;815,0;195,0;91,0;180;702
1998;Fisioterapia;582_1998;582;13862;431690;Pública Federal;1998;197,0;40,0;33,0;40;890
1998;Medicina;582_1998;582;13866;431690;Pública Federal;1998;654,0;100,0;97,0;100;2944
1998;Odontologia;584_1998;584;14096;520870;Pública Federal;1998;304,0;61,0;62,0;60;1433
1998;Odontologia;1148_1998;1148;18193;320530;Privada com fins lucrativos;1998;0,0;69,0;0,0;60;382
1998;Fisioterapia;32_1998;32;2351;270430;Pública Estadual;1998;40,0;20,0;0,0;20;259
1998;Fisioterapia;135_1998;135;4375;350590;Privada com fins lucrativos;1998;224,0;75,0;40,0;63;120
1998;Medicina;670_1998;670;15475;350760;Privada com fins lucrativos;1998;491,0;118,0;81,0;80;2505
1998;Odontologia;670_1998;670;15476;350760;Privada com fins lucrativos;1998;811,0;241,0;174,0;180;727
1998;Medicina;420_1998;420;8698;352900;Privada com fins lucrativos;1998;263,0;96,0;0,0;100;922
1998;Medicina;10_1998;10;868;410690;Privada com fins lucrativos;1998;432,0;70,0;72,0;70;2045
1998;Odontologia;57_1998;57;3417;411520;Pública Estadual;1998;101,0;20,0;18,0;20;818
1998;Odontologia;585_1998;585;14236;420540;Pública Federal;1998;9335,0;91,0;92,0;90;1822
1998;Medicina;634_1998;634;14975;431440;Pública Federal;1998;597,0;90,0;97,0;90;2362
1998;Fisioterapia;671_1998;671;18513;500270;Privada com fins lucrativos;1998;60,0;60,0;0,0;60;369
1998;Odontologia;671_1998;671;18512;500270;Privada com fins lucrativos;1998;134,0;68,0;0,0;60;235
1998;Fisioterapia;351_1998;351;7677;310620;Privada com fins lucrativos;1998;215,0;45,0;43,0;40;544
1998;Odontologia;55_1998;55;2867;350600;Pública Estadual;1998;0,0;50,0;53,0;50;739
1998;Odontologia;322_1998;322;18391;354340;Privada com fins lucrativos;1998;181,0;100,0;0,0;100;225
1998;Odontologia;55_1998;55;2870;354340;Pública Estadual;1998;0,0;80,0;67,0;80;1624
1998;Fisioterapia;208_1998;208;5624;354340;Privada com fins lucrativos;1998;515,0;92,0;55,0;90;122
1998;Odontologia;208_1998;208;5623;354340;Privada com fins lucrativos;1998;756,0;189,0;176,0;180;461
1998;Fisioterapia;322_1998;322;18351;354980;Privada com fins lucrativos;1998;194,0;100,0;0,0;100;257
1998;Fisioterapia;436_1998;436;9018;431490;Privada com fins lucrativos;1998;263,0;104,0;44,0;100;1005
1998;Fisioterapia;679_1998;679;15650;530010;Privada com fins lucrativos;1998;371,0;96,0;75,0;96;378
1998;Odontologia;666_1998;666;15408;291080;Pública Estadual;1998;264,0;88,0;62,0;88;28
1998;Fisioterapia;519_1998;519;10516;292740;Privada com fins lucrativos;1998;459,0;101,0;79,0;100;1287
1998;Fisioterapia;576_1998;576;13118;313670;Pública Federal;1998;204,0;55,0;0,0;40;940
1998;Fisioterapia;759_1998;759;16716;330320;Privada com fins lucrativos;1998;0,0;60,0;30,0;60;120
1998;Odontologia;489_1998;489;9984;330630;Privada com fins lucrativos;1998;423,0;113,0;73,0;95;491
1998;Fisioterapia;731_1998;731;18337;351550;Privada com fins lucrativos;1998;0,0;80,0;0,0;80;93
1998;Medicina;9_1998;9;758;411370;Pública Estadual;1998;413,0;81,0;99,0;80;7260
1998;Fisioterapia;76_1998;76;3683;420240;Pública Municipal;1998;221,0;89,0;0,0;80;486
1998;Odontologia;76_1998;76;18338;420240;Pública Municipal;1998;27,0;60,0;0,0;60;408
1998;Fisioterapia;23_1998;23;2089;431340;Privada com fins lucrativos;1998;550,0;100,0;39,0;62;269
1998;Odontologia;449_1998;449;18344;432150;Privada com fins lucrativos;1998;110,0;100,0;0,0;100;269
1998;Fisioterapia;322_1998;322;18343;350280;Privada com fins lucrativos;1998;66,0;49,0;0,0;100;96
1998;Odontologia;271_1998;271;6483;354140;Privada com fins lucrativos;1998;759,0;222,0;187,0;200;233
1998;Fisioterapia;952_1998;952;18337;354850;Privada com fins lucrativos;1998;228,0;160,0;0,0;160;596
1998;Medicina;953_1998;953;18338;354850;Privada com fins lucrativos;1998;80,0;81,0;0,0;80;700
1998;Odontologia;55_1998;55;2897;355030;Pública Estadual;1998;0,0;133,0;107,0;133;3243
1998;Odontologia;550_1998;550;11595;250400;Pública Estadual;1998;224,0;51,0;45,0;60;1040
1998;Fisioterapia;550_1998;550;11608;250400;Pública Estadual;1998;306,0;44,0;50,0;60;983
1998;Fisioterapia;366_1998;366;7824;314810;Privada com fins lucrativos;1998;251,0;60,0;56,0;60;440
1998;Medicina;547_1998;547;11316;330455;Pública Estadual;1998;457,0;98,0;82,0;92;5368
1998;Fisioterapia;677_1998;677;15644;330455;Privada com fins lucrativos;1998;757,0;229,0;115,0;188;1311
1998;Fisioterapia;163_1998;163;4966;330455;Privada com fins lucrativos;1998;219,0;81,0;0,0;120;281
1998;Medicina;56_1998;56;3148;350750;Pública Estadual;1998;551,0;90,0;95,0;90;10659
1998;Medicina;1_1998;1;12;510340;Pública Federal;1998;244,0;40,0;38,0;40;1515
1998;Odontologia;780_1998;780;16827;510340;Privada com fins lucrativos;1998;437,0;104,0;70,0;100;379
1998;Fisioterapia;167_1998;167;18338;354870;Privada com fins lucrativos;1998;148,0;148,0;0,0;160;226
1998;Medicina;584_1998;584;14093;520870;Pública Federal;1998;688,0;114,0;106,0;110;2746
1998;Fisioterapia;19_1998;19;1628;350950;Privada com fins lucrativos;1998;373,0;101,0;66,0;90;892
1998;Odontologia;322_1998;322;18383;350950;Privada com fins lucrativos;1998;171,0;100,0;0,0;100;354
1998;Odontologia;663_1998;663;18342;330330;Privada com fins lucrativos;1998;62,0;140,0;0,0;140;686
1998;Fisioterapia;140_1998;140;18338;330620;Privada com fins lucrativos;1998;50,0;100,0;0,0;100;431
1998;Medicina;571_1998;571;12569;410690;Pública Federal;1998;976,0;176,0;184,0;176;5670
1998;Odontologia;634_1998;634;14973;431440;Pública Federal;1998;383,0;90,0;85,0;90;1409
1998;Medicina;18_1998;18;1553;431440;Privada com fins lucrativos;1998;21,0;0,0;63,0;0;0
1998;Medicina;548_1998;548;11446;211130;Pública Federal;1998;415,0;85,0;81,0;70;2994
1998;Fisioterapia;322_1998;322;18362;350600;Privada com fins lucrativos;1998;107,0;84,0;0,0;100;158
1998;Odontologia;322_1998;322;18352;354980;Privada com fins lucrativos;1998;178,0;100,0;0,0;100;263
1998;Odontologia;581_1998;581;13720;431490;Pública Federal;1998;384,0;94,0;91,0;88;2078
1998;Fisioterapia;534_1998;534;11115;292740;Privada com fins lucrativos;1998;392,0;78,0;0,0;78;0
1998;Odontologia;17_1998;17;1441;317020;Pública Federal;1998;339,0;80,0;79,0;80;2050
1998;Medicina;489_1998;489;9988;330630;Privada com fins lucrativos;1998;480,0;93,0;80,0;80;1677
1998;Fisioterapia;9_1998;9;759;411370;Pública Estadual;1998;199,0;60,0;44,0;60;2478
1998;Odontologia;83_1998;83;3932;420820;Pública Municipal;1998;323,0;98,0;71,0;70;755
1998;Medicina;5_1998;5;484;221100;Pública Federal;1998;446,0;64,0;57,0;60;1292
1998;Odontologia;5_1998;5;485;221100;Pública Federal;1998;286,0;56,0;43,0;52;681
1998;Odontologia;504_1998;504;10268;330100;Privada com fins lucrativos;1998;616,0;159,0;121,0;162;741
1998;Medicina;591_1998;591;14563;355030;Pública Federal;1998;672,0;114,0;115,0;110;2227
1998;Medicina;55_1998;55;2918;355030;Pública Estadual;1998;0,0;175,0;172,0;175;7689
1998;Fisioterapia;457_1998;457;9504;355030;Privada com fins lucrativos;1998;2276,0;971,0;175,0;1000;2900
1998;Fisioterapia;338_1998;338;18352;315180;Privada com fins lucrativos;1998;112,0;117,0;0,0;121;479
1998;Odontologia;472_1998;472;9722;330170;Privada com fins lucrativos;1998;836,0;120,0;139,0;110;982
1998;Medicina;472_1998;472;18338;330170;Privada com fins lucrativos;1998;150,0;110,0;0,0;110;1254
1998;Odontologia;165_1998;165;18338;330455;Privada com fins lucrativos;1998;157,0;143,0;0,0;120;806
1998;Fisioterapia;586_1998;586;14373;330455;Pública Federal;1998;252,0;83,0;0,0;80;1944
1998;Fisioterapia;163_1998;163;4913;330455;Privada com fins lucrativos;1998;402,0;186,0;1,0;240;274
1998;Fisioterapia;390_1998;390;8214;352710;Privada com fins lucrativos;1998;307,0;81,0;63,0;81;259
1998;Fisioterapia;30_1998;30;2309;310160;Privada com fins lucrativos;1998;624,0;166,0;56,0;160;587
1998;Odontologia;449_1998;449;18338;430300;Privada com fins lucrativos;1998;110,0;100,0;0,0;100;227
1998;Odontologia;521_1998;521;10592;;Privada com fins lucrativos;1998;1034,0;245,0;189,0;200;909
1998;Medicina;572_1998;572;12692;330330;Pública Federal;1998;709,0;167,0;155,0;160;8078
1998;Medicina;140_1998;140;4503;330620;Privada com fins lucrativos;1998;1076,0;244,0;176,0;200;3169
1998;Fisioterapia;10_1998;10;870;410690;Privada com fins lucrativos;1998;522,0;132,0;97,0;140;549
1998;Odontologia;355_1998;355;7716;410690;Privada com fins lucrativos;1998;317,0;60,0;46,0;60;791
1998;Medicina;3_1998;3;303;280670;Pública Federal;1998;439,0;40,0;67,0;70;1635
1998;Fisioterapia;338_1998;338;18338;310620;Privada com fins lucrativos;1998;116,0;133,0;0,0;135;2108
1998;Fisioterapia;215_1998;215;5734;354880;Privada com fins lucrativos;1998;893,0;233,0;61,0;440;341
1998;Fisioterapia;446_1998;446;9226;430610;Privada com fins lucrativos;1998;258,0;70,0;36,0;60;228
1998;Medicina;717_1998;717;16236;431490;Pública Federal;1998;568,0;89,0;82,0;89;1939
1998;Odontologia;21_1998;21;1883;431490;Privada com fins lucrativos;1998;289,0;75,0;81,0;75;1248
1998;Odontologia;384_1998;384;8100;520110;Privada com fins lucrativos;1998;322,0;57,0;49,0;60;995
1998;Odontologia;678_1998;678;15648;530010;Privada com fins lucrativos;1998;315,0;86,0;55,0;86;696
1998;Odontologia;576_1998;576;13104;313670;Pública Federal;1998;334,0;81,0;80,0;80;1632
1998;Medicina;756_1998;756;18451;221100;Pública Estadual;1998;0,0;0,0;0,0;0;0
1998;Odontologia;56_1998;56;3161;350280;Pública Estadual;1998;323,0;81,0;77,0;80;1908
1998;Fisioterapia;271_1998;271;6485;354140;Privada com fins lucrativos;1998;442,0;153,0;47,0;120;146
1998;Medicina;226_1998;226;5920;354850;Privada com fins lucrativos;1998;789,0;141,0;130,0;120;4279
1998;Odontologia;952_1998;952;18343;354850;Privada com fins lucrativos;1998;80,0;80,0;0,0;80;295
1998;Odontologia;437_1998;437;9035;412810;Privada com fins lucrativos;1998;556,0;171,0;53,0;160;474
1998;Fisioterapia;330_1998;330;18342;330220;Privada com fins lucrativos;1998;102,0;115,0;0,0;100;348
1998;Medicina;375_1998;375;7973;355030;Privada com fins lucrativos;1998;422,0;99,0;58,0;80;1467
1998;Fisioterapia;221_1998;221;18340;355030;Privada com fins lucrativos;1998;97,0;98,0;0,0;100;100
1998;Fisioterapia;449_1998;449;9309;430460;Privada com fins lucrativos;1998;984,0;110,0;13,0;100;483
1998;Fisioterapia;165_1998;165;18339;330455;Privada com fins lucrativos;1998;361,0;335,0;0,0;300;511
1998;Odontologia;586_1998;586;14361;330455;Pública Federal;1998;362,0;86,0;82,0;80;2187
1998;Odontologia;547_1998;547;11317;330455;Pública Estadual;1998;246,0;65,0;65,0;60;2599
1998;Medicina;693_1998;693;15783;330455;Pública Federal;1998;774,0;147,0;97,0;123;6501
1998;Fisioterapia;277_1998;277;6631;330455;Privada com fins lucrativos;1998;336,0;161,0;39,0;270;201
1998;Medicina;190_1998;190;5345;330455;Privada com fins lucrativos;1998;1182,0;205,0;179,0;192;2420
1998;Odontologia;56_1998;56;3127;350320;Pública Estadual;1998;303,0;75,0;62,0;75;2191
1998;Fisioterapia;570_1998;570;12331;240810;Pública Federal;1998;194,0;33,0;28,0;30;448
1998;Odontologia;30_1998;30;2297;310160;Privada com fins lucrativos;1998;881,0;243,0;213,0;240;966
1998;Odontologia;20_1998;20;1726;431410;Privada com fins lucrativos;1998;319,0;83,0;59,0;120;1206
1998;Odontologia;582_1998;582;13867;431690;Pública Federal;1998;330,0;70,0;36,0;70;1602
1998;Odontologia;398_1998;398;18339;280030;Privada com fins lucrativos;1998;71,0;80,0;0,0;80;588
1998;Odontologia;573_1998;573;12814;320530;Pública Federal;1998;293,0;63,0;57,0;60;1213
1998;Fisioterapia;675_1998;675;15636;354660;Pública Municipal;1998;525,0;90,0;85,0;90;408
